url,title,contents,description
Samuel Bellamy,"['(Top)', 'Early life', 'Career', 'Death', 'Reputation', 'Legacy', 'In popular culture', 'Notes', 'References', 'Further reading']","In February 2021, Clifford announced six more pirates' bones were discovered in concretements of debris, and will be tested for DNA matches once they are extracted.[33]"
Black Swan fund,"['(Top)', 'References', 'External links']",This article about investment is a stub. You can help Wikipedia by expanding it.
Blacks and Quakerism: A Preliminary Report,"['(Top)', 'Green and Quakerism', 'History', ""Green's findings"", 'References']","In an era fueled by action and change, Black Americans were not attracted to the Society of Friends, according to Green's study, because the needs of the Black community did not align with the passivity and peace testimony of the Quakers. Green concluded that she doubted Black Americans will ever join Friends meetings in droves, unless the community is centered around Black Meetings and the needs of the Black community both politically and socially.[14]"
Blind Lemon Jefferson,"['(Top)', 'Biography\nToggle Biography subsection\nEarly life\nBeginning of recording career\nSuccess with Paramount Records\nDeath and grave', 'Early life', 'Beginning of recording career', 'Success with Paramount Records', 'Death and grave', 'Discography and awards', 'Cover versions', 'In popular culture', 'See also', 'References', 'Sources', 'Further reading', 'External links']","The Rock and Roll Hall of Fame selected Jefferson's 1927 recording of ""Matchbox Blues"" as one of the 500 songs that shaped rock and roll.[32] Jefferson was among the inaugural class of blues musicians inducted into the Blues Hall of Fame in 1980."
Abing,"['(Top)', 'Life', 'Influence', 'References\nToggle References subsection\nNotes\nCitations\nSources', 'Notes', 'Citations', 'Sources', 'Further reading', 'External links']","Abing's family home in Wuxi was destroyed by floodwaters in 1991, but rebuilt in 1993 and is now a memorial to Abing and his music.[7][8]"
Christopher Augustine Buckley,"['(Top)', 'Biography', 'Sources', 'References', 'Further reading']",This biographical article related to politics in the United States is a stub. You can help Wikipedia by expanding it.
Blind Lemon Jefferson,"['(Top)', 'Biography\nToggle Biography subsection\nEarly life\nBeginning of recording career\nSuccess with Paramount Records\nDeath and grave', 'Early life', 'Beginning of recording career', 'Success with Paramount Records', 'Death and grave', 'Discography and awards', 'Cover versions', 'In popular culture', 'See also', 'References', 'Sources', 'Further reading', 'External links']","The Rock and Roll Hall of Fame selected Jefferson's 1927 recording of ""Matchbox Blues"" as one of the 500 songs that shaped rock and roll.[32] Jefferson was among the inaugural class of blues musicians inducted into the Blues Hall of Fame in 1980."
Blind Willie McTell,"['(Top)', 'Biography', 'Influence', 'Discography\nToggle Discography subsection\nSingles\nLong-plays\nSelected compilations\nSelected compilations with other artists', 'Singles', 'Long-plays', 'Selected compilations', 'Selected compilations with other artists', 'Footnotes\nToggle Footnotes subsection\nNotes\nCitations\nWorks cited\nGeneral references', 'Notes', 'Citations', 'Works cited', 'General references', 'External links']",[21]
"Blood, toil, tears and sweat","['(Top)', 'Background', 'History', 'Excerpts', 'Reaction', 'Legacy', 'See also', 'References', 'Further reading', 'External links']","On 26 April 2013, the Bank of England announced that beneath a portrait of Churchill the phrase ""I have nothing to offer but blood, toil, tears and sweat"" was to adorn the new 5-pound note. It was issued in September 2016.[11]"
Bloody Mary,"['(Top)', 'Film', 'Literature', 'Music', 'Television', 'Other uses', 'See also']",Bloody Mary may also refer to:
Gene Tyranny,"['(Top)', 'Early life', 'Career', 'Discography', 'References', 'Further reading', 'External links\nToggle External links subsection\nListening', 'Listening']","In David Bernabo's documentary film Just for the Record: Conversations With and About ‘Blue’ Gene Tyranny, Tyranny said music was a source of solace, but also a means “of deeply informing myself that there’s another world. Music is my way of being in the world.”[14]"
Lou Marini,"['(Top)', 'Early life', 'Solo work', 'Compositions and arrangements', 'Discography\nToggle Discography subsection\nSolo\nAs guest', 'Solo', 'As guest', 'References', 'External links']",With others
Blue (piano concerto),"['(Top)', 'References']",This article about a concerto is a stub. You can help Wikipedia by expanding it.
Blue Bus lines,"['(Top)', 'Companies\nToggle Companies subsection\nPortland Stages\nEstacada-Molalla Stages\nTualatin Valley Buses\nIntercity Buses', 'Portland Stages', 'Estacada-Molalla Stages', 'Tualatin Valley Buses', 'Intercity Buses', 'General information and history\nToggle General information and history subsection\nFinal years\nTakeover by Tri-Met', 'Final years', 'Takeover by Tri-Met', 'See also', 'References']","At the time of the takeover by Tri-Met, average daily ridership on all Blue Bus service was only about 8,000.[31] About 100 drivers and maintenance personnel were transferred to Tri-Met,[6] along with 23 routes and 85 buses.[1] With most of the Blue Lines' buses deemed by Tri-Met to be in very poor condition, the agency was already making plans to purchase 75 new buses as soon as possible.[32]"
Bob,"['(Top)', 'People, fictional characters, and named animals', 'Places', 'Television, games, and radio', 'Music\nToggle Music subsection\nMusicians and groups\nSongs', 'Musicians and groups', 'Songs', 'Science and technology', 'Acronyms', 'Codes', 'Other uses', 'See also']","Bob, BOB, or B.O.B. may refer to:"
Arthur Harris,"['(Top)', 'Early life', 'Military career\nToggle Military career subsection\nFirst World War\nInter-war years\nSecond World War\nPost-war era\nAwards', 'First World War', 'Inter-war years', 'Second World War', 'Post-war era', 'Awards', 'Family', 'Legacy', 'Explanatory notes', 'Citations', 'General references', 'Further reading', 'External links']","An inscription on the statue reads: ""The Nation owes them all an immense debt."" Many ex-Bomber Command aircrew were present, including Leonard Cheshire who attended against the advice of his doctors, saying ""I would have gone even if I had to be carried on a stretcher"", and died two months later.[96] The statue had to be kept under 24-hour guard for a period of months as it was often vandalised.[97][98]"
Pat Roach,"['(Top)', 'Early life', 'Sports career', 'Acting career', 'Personal life', 'Filmography\nToggle Filmography subsection\nFilm\nTelevision', 'Film', 'Television', 'Championships and accomplishments', 'Publications', 'References', 'External links']","Roach died on 17 July 2004 of esophageal cancer.[13] His body was buried in extension section B at Bromsgrove Cemetery, Worcestershire.[14]"
Fred Rosser,"['(Top)', 'Early life', ""Professional wrestling career\nToggle Professional wrestling career subsection\nTraining and independent circuit (2002–2004)\nWorld Wrestling Entertainment/WWE (2005–2017)\nEarly appearances and Florida Championship Wrestling (2005–2010)\nThe Nexus (2010–2011)\nReturn to NXT (2011–2012)\nThe Prime Time Players (2012–2014)\nSingles competition (2014–2015)\nThe Prime Time Players reunion (2015–2016)\nBob Backlund's protégé and departure (2016–2017)\nChikara (2018)\nNew Japan Pro-Wrestling (2020–present)\nNational Wrestling Alliance (2021–present)"", 'Training and independent circuit (2002–2004)', ""World Wrestling Entertainment/WWE (2005–2017)\nEarly appearances and Florida Championship Wrestling (2005–2010)\nThe Nexus (2010–2011)\nReturn to NXT (2011–2012)\nThe Prime Time Players (2012–2014)\nSingles competition (2014–2015)\nThe Prime Time Players reunion (2015–2016)\nBob Backlund's protégé and departure (2016–2017)"", 'Early appearances and Florida Championship Wrestling (2005–2010)', 'The Nexus (2010–2011)', 'Return to NXT (2011–2012)', 'The Prime Time Players (2012–2014)', 'Singles competition (2014–2015)', 'The Prime Time Players reunion (2015–2016)', ""Bob Backlund's protégé and departure (2016–2017)"", 'Chikara (2018)', 'New Japan Pro-Wrestling (2020–present)', 'National Wrestling Alliance (2021–present)', 'Other media\nToggle Other media subsection\nFilmography', 'Filmography', 'Personal life', 'Championships and accomplishments', 'References', 'External links']","On April 26, 2017, Rosser disclosed that his mother is a lesbian during his interview with Afterbuzz TV.[94]"
John D. Reese,"['(Top)', 'Early life and career', 'Later career', 'Personal life', 'Death and legacy', 'Notes', 'References']","Meanwhile, the New York Times noted that Reese developed his much-vaunted skills during the years of poverty and obscurity that he spent in his native Wales.[3] Youngstown's famous ""baseball doctor"" was interred at Youngstown's Oak Hill Cemetery, where his wife, Sarah, had been buried 17 years earlier.[10]"
Boogie Bill Webb,"['(Top)', 'Biography', 'Discography\nToggle Discography subsection\nAlbums\nCompilation albums', 'Albums', 'Compilation albums', 'Filmography\nToggle Filmography subsection\nFilms\nDVDs', 'Films', 'DVDs', 'See also', 'References']","Webb died in New Orleans in August 1990, at the age of 66.[2]"
Bernie Geoffrion,"['(Top)', 'Playing career', 'Coaching career', 'Family', 'Retired number', 'Awards', 'Career statistics\nToggle Career statistics subsection\nRegular season and playoffs', 'Regular season and playoffs', 'Coaching record', 'See also', 'References', 'External links']","The Canadiens announced on October 15, 2005, that Geoffrion's uniform number, 5, would be retired on March 11, 2006. On March 8, Geoffrion was diagnosed with stomach cancer after a surgical procedure uncovered it. Doctors attempted to remove the tumour but found that the cancer had spread. Geoffrion died in Atlanta, Georgia, on March 11, the day his jersey number was to be retired.[10] During his remarks at the pre-game retirement ceremony, Geoffrion's son Bob recounted how his parents had once gone to a boxing match at the Montreal Forum and that Geoffrion had told his wife Marlene that his own number would someday hang from the rafters beside that of her father, Howie Morenz.[11] Fulfilling that prophecy, and in further recognition of the special link between the Morenz and Geoffrion families, the two numbers were raised side by side (Morenz's banner was lowered halfway and was raised back up to the rafters with Geoffrion's banner). Traded to the Montreal Canadiens by the Nashville Predators on February 17, 2012, Blake Geoffrion decided to honor both his grandfather Geoffrion, as well as his great-grandfather Morenz, by wearing #57.[citation needed]"
Ray Mancini,"['(Top)', 'Early life and amateur career', 'Professional career\nToggle Professional career subsection\nLightweight title challenges\nWBA Lightweight champion\nMatch against Duk Koo Kim\nLater matches', 'Lightweight title challenges', 'WBA Lightweight champion', 'Match against Duk Koo Kim', 'Later matches', 'Retirement and later work', 'In popular culture', 'Professional boxing record', 'References', 'External links']",Mancini practices Brazilian Jiu-Jitsu and holds a purple belt in the martial art.[20] He became a fight analyst for the Fox reality series Celebrity Boxing.
George Anthony Walkem,"['(Top)', 'Life and career', 'See also', 'References']","George Anthony Walkem is interred in the Ross Bay Cemetery in Victoria, British Columbia."
Against All Will,"['(Top)', 'History', 'Personnel\nToggle Personnel subsection\nCurrent members\nJimmy Allen\nCello Dias\n""Mizzy"" Pacheco\nSteve ""Boomstick"" Wilson\nFormer members\nMark ""Moke"" Bistany\nJeff Current\nPhillip Gonyea\nTimeline', 'Current members\nJimmy Allen\nCello Dias\n""Mizzy"" Pacheco\nSteve ""Boomstick"" Wilson', 'Jimmy Allen', 'Cello Dias', '""Mizzy"" Pacheco', 'Steve ""Boomstick"" Wilson', 'Former members\nMark ""Moke"" Bistany\nJeff Current\nPhillip Gonyea', 'Mark ""Moke"" Bistany', 'Jeff Current', 'Phillip Gonyea', 'Timeline', 'Discography\nToggle Discography subsection\nA Rhyme & Reason\nTrack listing\nPersonnel\nProduction\nStudio album\nSingles', 'A Rhyme & Reason\nTrack listing\nPersonnel\nProduction', 'Track listing', 'Personnel', 'Production', 'Studio album', 'Singles', 'See also', 'References', 'External links']",[6]
Francis Marion Smith,"['(Top)', 'Early life', 'Early mining career', 'The Borax King\nToggle The Borax King subsection\nDeath Valley\nOther mines', 'Death Valley', 'Other mines', 'Last mining', 'Oakland years\nToggle Oakland years subsection\nRailroad\nCharitable work\nPolitical work\nLast years', 'Railroad', 'Charitable work', 'Political work', 'Last years', 'Legacy', 'See also', 'References', 'Sources', 'Further reading', 'External links']","""Borax"" Smith is a character in the historical fiction novel Carter Beats the Devil by Glen David Gold (ISBN 0-7868-8632-3), and the main character in Jack London's novel Burning Daylight was partially based on his life.[23]"
Boss Johnson,"['(Top)', 'Early years', 'Johnson as Premier', 'Lacrosse goaltender', 'References', 'External links']","He signed with the Vancouver Lacrosse Club late in the 1913 season as a replacement for future hall-of-famer Cory Hess. He then signed with the Vancouver Athletic Club when they joined as a replacement for the defunct Vancouver Lacrosse Club in 1914 - playing in all 6 of VAC's matches. But during the 1915 season, back again with the revived Vancouver Lacrosse Club, he found himself replaced in late June 1915 by Dave Gibbons. Johnson's final game for Vancouver, on June 26, 1915, ended on a sour note as he was ejected from the game during the second quarter with 50 minutes accumulated in penalties."
William M. Tweed,"['(Top)', 'Early life and education', 'Early career', 'Corruption', 'Scandal', 'Imprisonment, escape, and death\nToggle Imprisonment, escape, and death subsection\nDeath and burial', 'Death and burial', 'Evaluations', 'Middle name', 'In popular culture', 'See also', 'References', 'Further reading', 'External links']",Bibliography
Death of Wichian Klanprasert,"['(Top)', '2012 hit-and-run', 'Subsequent investigation', 'Dismissal of charges', 'See also', 'References']","On 22 April 2025, the Associated Press reported former Deputy Attorney General Nate Naksuk was convicted and sentenced to three years in prison. Former prosecutor Chainarong Sangthongaram was convicted and sentenced to two years in prison. Both were convicted for abuse of power to help Vorayuth Yoovidhya avoid prosecution. The rest, including former Police Chief Gen. Somyot Poompanmoung, were acquitted due to a lack of evidence. [25]"
Death of Wichian Klanprasert,"['(Top)', '2012 hit-and-run', 'Subsequent investigation', 'Dismissal of charges', 'See also', 'References']","On 22 April 2025, the Associated Press reported former Deputy Attorney General Nate Naksuk was convicted and sentenced to three years in prison. Former prosecutor Chainarong Sangthongaram was convicted and sentenced to two years in prison. Both were convicted for abuse of power to help Vorayuth Yoovidhya avoid prosecution. The rest, including former Police Chief Gen. Somyot Poompanmoung, were acquitted due to a lack of evidence. [25]"
Donna Chaet,"['(Top)', 'Life', 'References']",Chaet was a notable fan of 1990s Venice band The J-Gos.[5]
Boys like You,[],Boys like You may refer to:
"Boys are stupid, throw rocks at them! controversy","['(Top)', 'T-shirt', 'Reaction', 'See also', 'References', 'External links']","In Canada, the complaints by the Canadian Children's Rights Council resulted in numerous major retail chain stores stopping their sales of the merchandise.[4] Other retailers who pulled the merchandise included Bon-Macy's, Tilly's, and Claire's.[9]"
Brachiosaurus,"['(Top)', 'History of discovery\nToggle History of discovery subsection\nHolotype specimen\nAssigned material\nFormerly assigned species\nBrachiosaurus brancai and Brachiosaurus fraasi\nBrachiosaurus atalaiensis\nBrachiosaurus nougaredi', 'Holotype specimen', 'Assigned material', 'Formerly assigned species\nBrachiosaurus brancai and Brachiosaurus fraasi\nBrachiosaurus atalaiensis\nBrachiosaurus nougaredi', 'Brachiosaurus brancai and Brachiosaurus fraasi', 'Brachiosaurus atalaiensis', 'Brachiosaurus nougaredi', 'Description\nToggle Description subsection\nSize\nGeneral build\nPostcranial skeleton\nSkull', 'Size', 'General build', 'Postcranial skeleton', 'Skull', 'Classification', 'Paleobiology\nToggle Paleobiology subsection\nHabits\nNeck posture\nFeeding and diet\nNostril function\nMetabolism\nAir sacs\nGrowth', 'Habits', 'Neck posture', 'Feeding and diet', 'Nostril function', 'Metabolism', 'Air sacs', 'Growth', 'Paleoecology', 'Cultural significance', 'References', 'Bibliography', 'External links']",
Coffee filter,"['(Top)', 'Overview', 'Disposable paper filters\nToggle Disposable paper filters subsection\nHistory of paper filters\nFilter shapes and sizes\nCone-, fan- or boat-shaped filters\nMelitta filter systems and derivatives\nHario filter system\nOther filter shapes\nChemex filter system\nOther filter parameters and properties', 'History of paper filters', 'Filter shapes and sizes\nCone-, fan- or boat-shaped filters\nMelitta filter systems and derivatives\nHario filter system\nOther filter shapes\nChemex filter system', 'Cone-, fan- or boat-shaped filters\nMelitta filter systems and derivatives\nHario filter system', 'Melitta filter systems and derivatives', 'Hario filter system', 'Other filter shapes\nChemex filter system', 'Chemex filter system', 'Other filter parameters and properties', 'Reusable cloth filters', 'Permanent filters', 'Filter holders', 'See also', 'Notes', 'References', 'Further reading']",Metal and porcelain filter holders store more heat than glass or plastic filters and therefore should be pre-heated to avoid too large temperature drops during pouring.
Coffee filter,"['(Top)', 'Overview', 'Disposable paper filters\nToggle Disposable paper filters subsection\nHistory of paper filters\nFilter shapes and sizes\nCone-, fan- or boat-shaped filters\nMelitta filter systems and derivatives\nHario filter system\nOther filter shapes\nChemex filter system\nOther filter parameters and properties', 'History of paper filters', 'Filter shapes and sizes\nCone-, fan- or boat-shaped filters\nMelitta filter systems and derivatives\nHario filter system\nOther filter shapes\nChemex filter system', 'Cone-, fan- or boat-shaped filters\nMelitta filter systems and derivatives\nHario filter system', 'Melitta filter systems and derivatives', 'Hario filter system', 'Other filter shapes\nChemex filter system', 'Chemex filter system', 'Other filter parameters and properties', 'Reusable cloth filters', 'Permanent filters', 'Filter holders', 'See also', 'Notes', 'References', 'Further reading']",Metal and porcelain filter holders store more heat than glass or plastic filters and therefore should be pre-heated to avoid too large temperature drops during pouring.
Breaking the Chains (album),"['(Top)', ""Track listing\nToggle Track listing subsection\n1981 Breakin' the Chains (Carrere Records)\n1983 Breaking the Chains (Elektra Records)"", ""1981 Breakin' the Chains (Carrere Records)"", '1983 Breaking the Chains (Elektra Records)', 'Personnel\nToggle Personnel subsection\n1981 Album\n1983 Album\nProduction', '1981 Album', '1983 Album', 'Production', 'Notes', 'Charts', 'References']","On the original Breakin' the Chains Carrere Records version, released under the name Don Dokken, several song titles are misspelled on the back cover. Namely ""I Can't See You"" (""I Can See You""), ""Stick to Your Guns"" (""Still to Your Guns""), and ""Young Girls"" (""Young Girl""). On the French Carrere vinyl release, the songs are spelled correctly, but George Lynch's name is misspelled as ""Georges Lynch""."
Regulatory B cell,"['(Top)', 'History', 'Development and populations', 'Mechanisms of action', 'Activation', 'Autoimmune diseases\nToggle Autoimmune diseases subsection\nMultiple sclerosis\nSystemic Lupus Erythematosus\nType 1 Diabetes', 'Multiple sclerosis', 'Systemic Lupus Erythematosus', 'Type 1 Diabetes', 'Tumors', 'Transplantation', 'References']","It has been reported that patients undergoing kidney transplantation who were subjected to B-cell depletion therapy showed a higher incidence of graft rejection. The evidence shows that immunosuppressive properties of Bregs might play an essential role in allotransplants. Murine models of allotransplantation showed that Bregs increased the duration of allograft survival and controlled Th17, Tfh, and follicular regulatory T-cell differentiation.[1] In other types of transplants, B cells can participate both in tolerance and in transplant rejection, depending on the origin of the Breg subpopulation.[32]"
Bring Us Together,"['(Top)', 'Background', 'Rally and sign', 'Nixon speeches and inauguration', 'Political usage and aftermath', 'Notes and citations\nToggle Notes and citations subsection\nExplanatory notes\nCitations', 'Explanatory notes', 'Citations']",
British scientists (meme),"['(Top)', 'Description', 'History', 'British analog', 'See also', 'References']","The British have a similar concept referring to trivial, useless research, ""University of the Bleedin' Obvious"", coined in 2009 by two editors of The Independent, Steve Connor and Jeremy Lawrence, in a review of this kind of research. The ""groundbreaking"" reports they listed include:[11][12]"
Broncho Billy Anderson,"['(Top)', 'Early life', 'Film', 'Personal life and death', 'Legacy', 'See also', 'References', 'External links']","On March 21, 2018, a historical roadside marker was dedicated in Little Rock, Arkansas, across the street from his birthplace, 713 Center Street. The marker was donated by the Jewish American Society for Historic Preservation in cooperation with the Niles Essanay Silent Film Museum and Little Rock's First United Methodist Church.[23]"
Bronco Charlie Miller,"['(Top)', 'Early life and Pony Express', 'Horse training and Wild West shows', 'Later life', 'References']","Miller was admitted to Bellevue Hospital in New York City in December 1954, suffering from pneumonia. He remained a popular figure and received 20-50 items of fan mail per day whilst in hospital. He died in hospital on 15 January 1955. At the time of his death his son Harold Dewey Miller and daughter Mrs Maurice Spector were both living in Glens Falls. Miller was buried in Glens Falls Cemetery on 19 January.[17]"
"José ""El Bronco"" Venegas","['(Top)', 'Discography', 'Filmography', 'References', 'External links']","José Venegas, known as ""El Bronco"", was a Mexican singer and film actor best known as Epigmenio Zúñiga in the film La Valentina. Originally from San Buenaventura, Chihuahua, Venegas was born José Montaño.[1] After having migrated to Mexico City, in order to pursue his talent, Venegas appeared in five films in which he also sang until an alleged confrontation with Pedro Infante stooped his career.[1]"
"José ""El Bronco"" Venegas","['(Top)', 'Discography', 'Filmography', 'References', 'External links']","José Venegas, known as ""El Bronco"", was a Mexican singer and film actor best known as Epigmenio Zúñiga in the film La Valentina. Originally from San Buenaventura, Chihuahua, Venegas was born José Montaño.[1] After having migrated to Mexico City, in order to pursue his talent, Venegas appeared in five films in which he also sang until an alleged confrontation with Pedro Infante stooped his career.[1]"
"José ""El Bronco"" Venegas","['(Top)', 'Discography', 'Filmography', 'References', 'External links']","José Venegas, known as ""El Bronco"", was a Mexican singer and film actor best known as Epigmenio Zúñiga in the film La Valentina. Originally from San Buenaventura, Chihuahua, Venegas was born José Montaño.[1] After having migrated to Mexico City, in order to pursue his talent, Venegas appeared in five films in which he also sang until an alleged confrontation with Pedro Infante stooped his career.[1]"
The Waterboys,"['(Top)', ""History\nToggle History subsection\nFormation\nEarly years: the Big Music\n1986–1988: The Raggle Taggle band and Fisherman's Blues\n1989–1990: The Magnificent Seven and Room to Roam\n1991–1993: Dream Harder and the end of the Waterboys\n1994–2000: Mike Scott solo, and the Waterboys return with A Rock in the Weary Land\n2003–2013: Universal Hall, Book of Lightning, An Appointment with Mr Yeats\n2014–present: Modern Blues, soul, funk and beats"", 'Formation', 'Early years: the Big Music', ""1986–1988: The Raggle Taggle band and Fisherman's Blues"", '1989–1990: The Magnificent Seven and Room to Roam', '1991–1993: Dream Harder and the end of the Waterboys', '1994–2000: Mike Scott solo, and the Waterboys return with A Rock in the Weary Land', '2003–2013: Universal Hall, Book of Lightning, An Appointment with Mr Yeats', '2014–present: Modern Blues, soul, funk and beats', 'Music\nToggle Music subsection\nSound\nLiterary influences\nSpirituality', 'Sound', 'Literary influences', 'Spirituality', 'Members\nToggle Members subsection\nCurrent members', 'Current members', 'Discography', 'Notes', 'References', 'General sources', 'Further reading', 'External links']",Studio albums
Brother Dave Gardner,"['(Top)', ""Brother Dave's comedic style"", 'Death', 'Rediscovery', 'Selected discography', 'References', 'External links']",[6]
Private Party (professional wrestling),"['(Top)', 'History\nToggle History subsection\nIndependent circuit (2015–2019)\nAll Elite Wrestling (2019–present)\nImpact Wrestling (2021)', 'Independent circuit (2015–2019)', 'All Elite Wrestling (2019–present)', 'Impact Wrestling (2021)', 'Personal lives', 'Championships and accomplishments', 'References', 'External links']","Isiah Kassidy was born on July 10, 1997, in New York City.[25] Marq Quen was born as DaQuentin Redden on April 12, 1994, also in New York City.[26]"
Bruno Wu,"['(Top)', 'Education', 'Career', 'References']","Wu was the chairman of Sun Media Group (1999-2007), and a director of Shanda Group (2006-2009).[citation needed] Wu was co-chairman of Sina from 2001 to 2002.[citation needed] He was chief operating officer for Asia Television from 1998 to 1999.[citation needed]"
Bob Evans (wrestler),"['(Top)', 'Professional wrestling career\nToggle Professional wrestling career subsection\nIndependent circuit (1991–present)\nWorld Wrestling Federation/Entertainment (1993, 2000, 2002)\nRing of Honor (2010–2016)\nIron Week', 'Independent circuit (1991–present)', 'World Wrestling Federation/Entertainment (1993, 2000, 2002)', 'Ring of Honor (2010–2016)', 'Iron Week', 'Championships and accomplishments', 'References', 'External links']","Evans repeated the week in August-September of 2022, ending the week wrestling Colby Corino on the former's 50th birthday."
"Charles ""Bubba"" Chaney","['(Top)', 'Legislative record', 'Notes']","Due to term limits, Chaney was ineligible to run for re-election in the nonpartisan blanket primary held on October 12, 2019. Instead, his predecessor in the House, term-limited State Senator Francis C. Thompson, announced his candidacy to reclaim the seat. Thompson had previously served in the House from 1975 to 2008.[8]"
Bubba Harris (baseball),"['(Top)', 'References', 'Further reading', 'External links']",This biographical article relating to an American baseball pitcher born in the 1920s is a stub. You can help Wikipedia by expanding it.
Buckskin Frank Leslie,"['(Top)', 'Early life\nToggle Early life subsection', 'San Francisco', 'Tombstone, Arizona\nToggle Tombstone, Arizona subsection', 'Later life\nToggle Later life subsection', 'Marriage and death', 'Photographs of Buckskin Frank Leslie', 'Television portrayal', 'Notes', 'References', 'Bibliography']","The actor Anthony Caruso played Leslie in the 1958 episode, ""The Gunsmith,"" of the syndicated television anthology series, Death Valley Days, hosted by Stanley Andrews. Robert Fuller, prior to Laramie, was cast as gunsmith Alex. In the story line, Leslie comes to town to see his old flame Mary (Anita Gordon), Alex's fiancé who wants nothing to do with Leslie.[50]"
Buckskin Frank Leslie,"['(Top)', 'Early life\nToggle Early life subsection', 'San Francisco', 'Tombstone, Arizona\nToggle Tombstone, Arizona subsection', 'Later life\nToggle Later life subsection', 'Marriage and death', 'Photographs of Buckskin Frank Leslie', 'Television portrayal', 'Notes', 'References', 'Bibliography']","The actor Anthony Caruso played Leslie in the 1958 episode, ""The Gunsmith,"" of the syndicated television anthology series, Death Valley Days, hosted by Stanley Andrews. Robert Fuller, prior to Laramie, was cast as gunsmith Alex. In the story line, Leslie comes to town to see his old flame Mary (Anita Gordon), Alex's fiancé who wants nothing to do with Leslie.[50]"
"Billie ""Buckwheat"" Thomas","['(Top)', 'Our Gang', 'Later life', 'Death', 'Legacy', 'Controversies', 'References', 'External links']","In July 2023, radio host Delk Kennedy of WKOM in Tennessee referred to White House press secretary Karine Jean-Pierre as ""Buckwheat""; when some listeners criticized Kennedy's remarks he responded by saying the Buckwheat character was intelligent and his comment was a compliment.[15]"
Henry Cianfrani,"['(Top)', 'References']","Cianfrani died of a stroke in Hahnemann University Hospital in Philadelphia, Pennsylvania, on July 3, 2002."
The Dick Van Dyke Show,"['(Top)', 'Premise', 'Head of the Family pilot', 'Episodes\nToggle Episodes subsection\nIn color', 'In color', 'Characters', 'Production\nToggle Production subsection\nCrossovers', 'Crossovers', 'Theme', 'Broadcast history and Nielsen ratings', 'Primetime Emmy Awards', 'Cast reunions', 'Home media', 'In popular culture', 'See also', 'References', 'External links']",
Bugs Moran,"['(Top)', 'Early life and career', 'Prohibition', 'Battling Al Capone', ""The St. Valentine's Day Massacre"", 'After Prohibition', 'Death in prison', 'Personal life', 'In popular culture', 'References', 'Sources', 'External links']","Salem Press. American Villains. Pasadena, Calif: Salem Press, 2008. 386–389. Accessed March 22, 2015. EBSCOhost."
Built Ford Tough Offensive Line of the Year,"['(Top)', 'Background', 'List', 'References']","In 2016, the Ford F-Series was named the NFL's official truck sponsor.[3] After that, the NFL and Ford partnered together to begin awarding Offensive Line of the Week recognitions, with NFL Network analyst and former Pro Bowl center Shaun O'Hara selecting those lines.[3] At the 6th NFL Honors, following the 2016 season, the Dallas Cowboys' offensive line was selected as the Offensive Line of the Year.[4]"
Bulldog Brower,"['(Top)', 'Early life', 'Professional wrestling career', 'Death', 'Championships and accomplishments', 'References', 'External links']","While with his son Richie, Gland fell and broke a hip, and was later found to have an infection in his chest.[5] After living with diabetes and going into a coma, Gland died on September 15, 1997, at the age of 63.[5][3][1] At the time of his death, Gland was divorced from Susan and had two daughters and a son, as well as four grandchildren.[1][6]"
Don Kent (wrestler),"['(Top)', 'Professional wrestling career\nToggle Professional wrestling career subsection\nEarly career (1956–1967)\nFabulous Kangaroos (1967–1974)\nWorking alone (1974–1981)\nKangaroo return (1981–1983)\nLater career (1983–1992)', 'Early career (1956–1967)', 'Fabulous Kangaroos (1967–1974)', 'Working alone (1974–1981)', 'Kangaroo return (1981–1983)', 'Later career (1983–1992)', 'Death', 'Championships and accomplishments', 'References']",
Bob Armstrong,"['(Top)', 'Early life', 'Professional wrestling career\nToggle Professional wrestling career subsection\nCareer (1960–1988)\nSemi-retirement (1992–1997, 2001)\nTotal Nonstop Action Wrestling (2002–2008)\nFinal years (2009–2019)', 'Career (1960–1988)', 'Semi-retirement (1992–1997, 2001)', 'Total Nonstop Action Wrestling (2002–2008)', 'Final years (2009–2019)', 'Death', 'Championships and accomplishments', 'See also', 'References', 'External links']",List of oldest surviving professional wrestlers
Bob Hayes,"['(Top)', 'Early life', 'College career', 'Olympics', 'Professional football career\nToggle Professional football career subsection\nDallas Cowboys\nSan Francisco 49ers\nMultiple offensive threat\nCowboy records', 'Dallas Cowboys', 'San Francisco 49ers', 'Multiple offensive threat', 'Cowboy records', 'NFL career statistics\nToggle NFL career statistics subsection\nRegular season\nPostseason', 'Regular season', 'Postseason', 'Death', 'Pro Football Hall of Fame\nToggle Pro Football Hall of Fame subsection\n2004 controversy\n2009 induction', '2004 controversy', '2009 induction', 'References', 'Further reading', 'External links']","On August 8, 2009, Hayes was inducted into the Pro Football Hall of Fame. Roger Staubach, Hayes' Dallas Cowboy teammate, along with Hayes' son Bob Hayes Jr., unveiled the bust, which was sculpted by Scott Myers. On hand were six members of Bob's Gilbert High School championship team.[27] He was later inducted into the Texas Track and Field Coaches Hall of Fame, Class of 2017.[28]"
